,0
1285,-7.884626337861837
1286,1.585857668618802
1287,-11.753223623281507
1288,-18.154274163076494
1289,14.06368185787998
1290,-21.514795388238817
1291,-25.255890239825547
1292,-2.4447940664247643
1293,11.234265722930253
1294,35.531025873815594
1295,43.26649108423082
1296,33.30704290278375
1297,18.788415794680592
1298,20.448352648734073
1299,18.9481673715492
1300,-1.8293271812895693
1301,3.8277036748576876
1302,-24.01370804089857
1303,9.38046602563082
1304,34.065844782875516
1305,24.272721437603302
1306,9.86236391939598
1307,6.17872661113163
1308,-28.108466227161216
1309,-21.601752319674937
1310,12.105177316802193
1311,23.662813348259938
1312,23.507265013109787
1313,33.06013780947302
1314,21.328733786399994
1315,-10.435442365604613
1316,-2.3304294938077224
1317,-5.416678534546345
1318,-2.2828313837820584
1319,-8.46593381461024
1320,2.9566814322849684
1321,3.94036914255212
1322,-10.755875374521407
1323,-3.5239615472405754
1324,-19.46086636655565
1325,-23.42217645110629
1326,6.9977552670129235
1327,7.74382105505364
1328,-16.965675219060497
1329,2.5883677889992267
1330,14.403237790557382
1331,6.330209771325974
1332,0.366403589336195
1333,-9.000784342523739
1334,-17.476577921132087
1335,8.11287602389042
1336,38.92898626865892
1337,36.20491919468425
1338,18.594163996313767
1339,-4.294145505951594
1340,-2.4571316039462108
1341,-2.0671672156429732
1342,-18.430654203591722
1343,2.2772154792746235
1344,0.9970444533812106
1345,3.0501491476159472
1346,6.646097024951365
1347,5.07525013334286
1348,-13.07675320342478
1349,-8.669789387510448
1350,18.712763956224446
1351,-2.205477987878031
1352,-7.269848827341783
1353,-2.063372637388997
1354,-1.9929459072830027
1355,-3.142665601811683
1356,-3.062797687303253
1357,5.043986217632229
1358,-9.589804957206901
1359,6.592081338111267
1360,-4.016509854444765
1361,-22.221191214427513
1362,-3.920936226442576
1363,-1.562709684833811
1364,10.77038512949568
1365,-27.48142591702274
1366,-41.7846355232809
1367,-26.79232248723688
1368,-5.028437788251887
1369,1.2786206258819828
1370,-4.350648716162048
1371,12.892276017607639
1372,25.65894125412391
1373,-3.5540929481134675
1374,12.22746912182426
1375,12.032117015295928
1376,-24.02182009238053
1377,-29.131559436528832
1378,-2.0580843989837385
1379,9.020791545169777
1380,13.036374424156627
1381,20.417233109550594
1382,15.701745936557518
1383,-8.981451376232545
1384,-23.73473993597227
1385,-14.013608214545094
1386,14.547788851578385
1387,15.762621288351186
1388,12.500115724202086
1389,27.594013818354327
1390,2.2685860415815977
1391,-33.23490444039163
1392,-6.393437619803106
1393,-5.708589961379154
1394,-33.23459576617267
1395,-46.9501229419361
1396,-22.160118451034457
1397,-15.051081439671982
1398,-32.56069545799349
1399,-34.040796920785006
1400,-19.49377879902708
1401,-41.11373053581782
1402,-40.60185073576346
1403,-11.237664611355083
1404,-10.087527880590317
1405,-24.690141410339677
1406,-5.0956327484339266
1407,23.945452999281574
1408,12.608753920460337
1409,-4.154662919276741
1410,1.695338907997904
1411,-7.895187311535389
1412,10.042092801699704
1413,10.153078592170015
1414,7.295260373012648
1415,-3.897099610068124
1416,-4.111626251545493
1417,7.6362189581435835
1418,-3.4288846149059893
1419,10.704660338742524
1420,22.803614046137234
1421,6.275982827731118
1422,10.064344750720823
1423,-2.0132913735125855
1424,-10.5901631402821
1425,-2.0302690329168014
1426,17.06426137262662
1427,35.35105843004239
1428,17.216137748679465
1429,-13.299410040896458
1430,-28.503013964620443
1431,-31.704009771139276
1432,-8.984721254638504
1433,15.452291568534974
1434,17.70297694866581
1435,15.445457823591052
1436,6.16703255165584
1437,12.43708583196251
1438,25.356334309632707
1439,29.82216006355701
1440,9.591445961588477
1441,-3.980311303825326
1442,-9.712945406893608
1443,2.0105732775948715
1444,-11.306589437071175
1445,-0.2352009836787925
1446,0.40143198965081783
1447,16.538170442804756
1448,18.398123709153786
1449,15.906868673691061
1450,21.83416917505176
1451,-11.487677315394327
1452,-19.68918633782261
1453,25.546234920344645
1454,1.8496306521942465
1455,-6.9596356541907065
1456,-7.555343057809456
1457,-10.032299721895969
1458,-3.389286186390665
1459,14.975292964862735
1460,16.360677681887854
1461,5.012987599797501
1462,8.737395961310469
1463,17.182332809752026
1464,22.369311893821532
1465,10.537239059341037
1466,-12.364585093157501
1467,2.0994161425623084
1468,-1.6538355033868442
1469,-1.8978489902530926
1470,-20.42208114544748
1471,-10.598710925905348
1472,-2.7728663292277282
1473,-28.05707793341768
1474,-19.727486256317654
1475,-9.647743855178351
1476,-11.355983600603533
1477,4.293034337908835
1478,32.60986966308242
1479,-5.528756307108397
1480,-1.5573909260799468
1481,21.452035235130587
1482,8.949387649634318
1483,20.310346820683733
1484,9.602687127278038
1485,2.3480717381088105
1486,-38.09963431847823
1487,-10.359905691937367
1488,-1.179568751128743
1489,-6.058703539669565
1490,4.100579415058467
1491,-5.319168864736248
1492,-0.6850256108774992
1493,-20.66213802632442
1494,-15.097750659222179
1495,5.6929553916459215
1496,8.51558819266407
1497,-8.812408985949954
1498,-24.24840523850195
1499,-14.363851201874539
1500,-9.733542751242345
1501,-25.50604947844186
1502,-49.39767433187537
1503,-61.15733311101182
1504,-73.31016730373831
1505,-43.887714306921254
1506,-1.640642475329667
1507,13.354115233601412
1508,4.053240492908001
1509,-2.8953830190769825
1510,-9.226615739979197
1511,-23.729093227587583
1512,-20.780994248974956
1513,4.241779649905961
1514,9.93598722984219
1515,12.212383032978973
1516,3.539517609061325
1517,3.943341916853674
1518,-5.310508983672781
1519,-6.729010570592733
1520,14.98377221469215
1521,7.405514626689815
1522,-0.43128392807127636
1523,18.190705504594447
1524,15.167105537785272
1525,-3.393633346616361
1526,3.8920214972279936
1527,25.890569105741136
1528,27.14180699810464
1529,1.226821263561236
1530,-1.7488909610415906
1531,0.28702414719375824
1532,-4.655043379540592
1533,6.300763849490458
1534,-1.799091831501526
1535,15.102682761004102
1536,11.554431801614985
1537,30.15945694332097
1538,32.464751967444
1539,11.832431131423615
1540,-12.56441780601906
1541,-22.65581574720124
1542,-7.966416479053219
1543,8.548026501170867
1544,-1.9361727881179158
1545,-2.0095233597673934
1546,-13.62334915911696
1547,11.449127626851382
1548,2.9558785508224426
1549,-7.215453958045201
1550,1.149832433888271
1551,-5.004538801268232
1552,-1.751288583600921
1553,-3.756529393932511
1554,11.021753343909605
1555,9.695402822027656
1556,-2.809720094084863
1557,-11.863917997602275
1558,-19.090897882917822
1559,-24.602885293235296
1560,-2.7831886772938077
1561,-20.73155087795123
1562,-2.3461736996851137
1563,5.797537704703775
1564,-10.146885940153439
1565,6.348160581123867
1566,8.074016930243122
1567,9.417086823605523
1568,10.382911668689012
1569,-8.629347621516597
1570,-3.466153820116734
1571,10.016247865307927
1572,20.77500651122183
1573,8.38923421875378
1574,41.703490055877495
1575,38.22511568224344
1576,1.5203860607872741
1577,11.889711608776269
1578,55.06745287715659
1579,60.425672817928174
1580,44.33117292157663
1581,47.578548555212365
1582,28.069490465430448
1583,23.048774067657874
1584,41.999097905756344
1585,35.57917967635549
1586,26.964804396978998
1587,42.884070066172654
1588,32.160620135304235
1589,14.191536201481808
1590,1.7550878645966925
1591,-1.8369332228138768
1592,13.243704915401878
1593,20.928137752754804
1594,9.009418311496486
1595,5.5846021714805785
1596,18.006081468719117
1597,11.815008839099288
1598,1.2228398853476952
1599,11.93719542227005
1600,12.421333341706099
1601,18.02920726347926
1602,8.30558394632106
1603,10.91440876967486
1604,2.6888026600792223
1605,-0.6810437836736245
1606,24.891931925389233
1607,-0.2470714213579015
1608,-10.23657518126527
1609,-17.81713306041602
1610,-14.537270302315278
1611,-6.585256142091447
1612,-5.631573072535325
1613,-1.098969769250548
1614,28.37042286447776
1615,18.838465840331697
1616,14.569084925012392
1617,-8.529611631187242
1618,-18.26021939802108
1619,-3.9566549328882745
1620,-11.166966738648071
1621,-3.5198251735692727
1622,-11.54634475575643
1623,1.9591709681341056
1624,9.94472662336926
1625,7.297618513312628
1626,-4.142278791262991
1627,-5.513473200711534
1628,-20.06360632207155
1629,-38.093623313079036
1630,-19.25402352348707
1631,-14.095126315084062
1632,-9.87053936501779
1633,-26.92827564992987
1634,-21.745421854359964
1635,-17.728146920918295
1636,-27.769785835352714
1637,-36.88410064373446
1638,-12.01916680156814
1639,5.8510545365968465
1640,-9.792358380456683
1641,9.21013863685085
1642,6.431710255860562
1643,-3.6433553095183817
1644,-6.380742410218536
1645,-8.698499547682687
1646,-34.215237924649756
1647,-51.76264773246945
1648,-24.740886576215708
1649,-42.393351814033984
1650,-37.49475669650991
1651,-17.891648381072336
1652,-13.111676567575937
1653,-35.83843220718224
1654,-34.428309171875455
1655,-34.15635817125686
1656,-36.93282601247081
1657,-45.179471021350054
1658,-31.804973303455164
1659,-16.058407843141755
1660,-8.669457679614993
1661,5.753029920296715
1662,-18.832646299946646
1663,-25.421683324347036
1664,-14.87082858533007
1665,-7.829797077845126
1666,-8.763106260794817
1667,-14.11387946742026
1668,-19.971739922449313
1669,-21.837158113489515
1670,-20.20338567448178
1671,-8.31894667701221
1672,-15.408560829272016
1673,-12.191846527942879
1674,-16.47948309545625
1675,4.922276048068216
1676,-8.628480105776491
1677,-15.73184683947456
1678,-29.89608750550426
1679,-26.770168513400606
1680,-12.07634197041741
1681,-12.327008007890402
1682,-16.639626493105727
1683,-25.20490899355029
1684,-21.124521346892152
1685,-5.488275676515048
1686,-9.553257810789585
1687,-0.8631884167766763
1688,-5.37287063853038
1689,-11.028925312822446
1690,-17.743867390212998
1691,2.7882549358634527
1692,10.930705056791542
1693,8.465160015551348
1694,-1.772334364484745
1695,26.57501530681953
1696,-1.9227970630208517
1697,-12.502310172256646
1698,3.574363284494326
1699,-1.8373613985967658
1700,-0.31823648878648214
1701,10.036563146515764
1702,-7.309179605827058
1703,0.7032419026114347
1704,13.111035715344359
1705,15.800298937264753
1706,8.830669667027896
1707,14.202004601714133
1708,16.438982623738067
1709,7.775882377914886
1710,13.890000792927193
1711,-5.59468931604055
1712,5.78612342295448
1713,-1.2705607991972911
1714,14.349285720997457
1715,-5.993639228584463
1716,-14.708145121508174
1717,2.7367088897450946
1718,-1.3124814870620594
1719,-7.385539277957555
1720,12.421026253565554
1721,22.00173883882879
1722,21.425072982746812
1723,15.489904599673345
1724,-4.446067130198133
1725,-0.7079984140872408
1726,11.632673977275195
1727,14.755742304267711
1728,22.703571317335886
1729,15.120498575568886
1730,16.852665652921843
1731,22.90169815814123
1732,13.785501487408357
1733,15.829673854018436
1734,2.5918711091859556
1735,4.276522213359529
1736,31.442985616658973
1737,43.15941124151212
1738,34.90957488024931
1739,20.586531696164478
1740,24.210803136907774
1741,-3.722749419558893
1742,0.8229230100749361
1743,3.1170704379151832
1744,7.25905840778424
1745,10.817002344700587
1746,12.61045731017488
1747,19.026770992828478
1748,10.110937556409343
1749,-5.534618298628
1750,0.6537400090397512
1751,19.334097505975073
1752,23.871258929366327
1753,8.547274332949804
1754,16.727476101263235
1755,20.02798486203171
1756,39.12848342792143
1757,26.244166084127677
1758,34.43845207462981
1759,37.87121032588323
1760,44.18244276609102
1761,41.3471863960077
1762,44.39147805823589
1763,53.637798810205354
1764,33.52919509503673
1765,4.461441245490287
1766,-2.7429690526614814
1767,-0.72915751168106
1768,-6.1727184680036595
1769,8.233219809729512
1770,30.51408679935702
1771,25.859412705576602
1772,20.603705369048658
1773,17.245558297975997
1774,22.56008276407234
1775,21.43347757053924
1776,12.740509511914041
1777,0.7948433067771656
1778,-4.469874669328824
1779,0.041741647302551144
1780,4.357983279419017
1781,4.695003755939605
1782,-3.1254727070183277
1783,-6.3713353654006575
1784,0.5627495198119359
1785,6.605778797010092
1786,-9.08274827844741
1787,-26.129358794850646
1788,-21.151512964661254
1789,-25.114949240092464
1790,-8.474235400843956
1791,-4.1329860718186975
1792,3.406524829629166
1793,-8.183181209346913
1794,-21.87995221006777
1795,-37.07278822780259
1796,-9.131660220647131
1797,-11.834095586951173
1798,0.28177971270241464
1799,7.184470062638024
1800,4.813714755969657
1801,0.07272711508725394
1802,-29.81508646302314
1803,-19.83217956071827
1804,-22.6843787689616
1805,-38.792706284065105
1806,-25.69204211515359
1807,-30.463874181506938
1808,-37.87406565199558
1809,-18.627685232853853
1810,23.320133046607197
1811,-10.68217309182525
1812,-8.989452246626067
1813,7.807134373990884
1814,17.104620142153014
1815,3.3265536531007385
1816,12.992458294136076
1817,12.691756314844778
1818,12.386098269530915
1819,29.969990412868253
1820,37.784456599695254
1821,29.958462114069064
1822,11.816069085006816
1823,21.76071094668614
1824,30.968432331070225
1825,13.251660163977377
1826,-23.836813533209046
1827,-27.993150041692225
1828,-43.654982366367236
1829,-34.168551116356774
1830,2.513536792462867
1831,19.841659574037045
1832,13.763038944418035
1833,-7.131256744552383
1834,-16.807104857136242
1835,9.34310659692854
1836,9.245506681737888
1837,-18.188385212345498
1838,-10.828999533694086
1839,-6.941487770397082
1840,-16.230185769097062
1841,4.308914154476792
1842,1.551944173673121
1843,-17.16362559104487
1844,-9.622939497423882
1845,10.018441188839745
1846,-0.6980661458928825
1847,-39.414581102195385
1848,-29.5711678207255
1849,-0.6823931719996246
1850,-21.998262943405905
1851,-23.59661685144102
1852,18.815647365293096
1853,1.9542521415957292
1854,-20.4956004026395
1855,-18.342412097411334
1856,-24.46687769149432
1857,4.284863791958298
1858,11.609146377173877
1859,18.125631199921514
1860,10.236368063459675
1861,-19.595554258560167
1862,-32.41449859282587
1863,-14.855455966151323
1864,16.229442167838513
1865,25.344459501330153
1866,8.266611648959346
1867,8.301702319336464
1868,13.597495832439293
1869,-17.487820657034618
1870,-3.8405335146127664
1871,14.324967944175555
1872,3.952110613365468
1873,-14.500963950693757
1874,-19.094511689849035
1875,-12.665315976706914
1876,-33.19024847894708
1877,-31.241547667487474
1878,-7.96599222488914
1879,9.496169913470009
1880,12.083015954561382
1881,10.749461361262474
1882,9.289942906869165
1883,-24.51164668268512
1884,-15.686288250881349
1885,11.10980455101613
1886,-23.267567326562794
1887,-49.12991909667546
1888,-19.16675962264841
1889,-28.849439875515685
1890,-22.438078731886225
1891,-7.823349455479573
1892,-0.48248044957815406
1893,-23.136311825309313
1894,6.754469649705164
1895,21.642293677380266
1896,-17.698822851762472
1897,-27.046215811364313
1898,-11.404352505031142
1899,-2.1804342003880848
1900,-18.27000263093938
1901,-29.256719696557198
1902,-9.294740428595443
1903,22.198153547192582
1904,16.961109130483415
1905,1.8957165055422838
1906,-4.800043293022501
1907,-14.563164973093219
1908,-3.9773754108265997
1909,-20.07430490707225
1910,-11.180960166861539
1911,3.877172772852205
1912,23.90415552879354
1913,33.36756475292725
1914,12.678789359707695
1915,-1.743346400976506
1916,9.280428494153712
1917,10.580869468320778
1918,33.49607289462017
1919,14.316776224050917
1920,11.634130062984525
1921,4.334118788102458
1922,7.661802904334564
1923,7.524541963983631
1924,12.387904389579756
1925,20.57747618876965
1926,-5.130798701363453
